filename,width,height,class,xmin,ymin,xmax,ymax
0015780,800.0,600.0,14,252.0,153.0,266.0,168.0
0015780,800.0,600.0,14,225.0,187.0,242.0,199.0
0015782,800.0,600.0,6,439.0,142.0,516.0,192.0
0015782,800.0,600.0,32,183.0,333.0,219.0,386.0
0015782,800.0,600.0,32,446.0,195.0,485.0,244.0
0015782,800.0,600.0,7,264.0,142.0,297.0,171.0
0015782,800.0,600.0,6,763.0,304.0,800.0,341.0
0015782,800.0,600.0,8,535.0,211.0,561.0,242.0
0015782,800.0,600.0,8,505.0,523.0,533.0,557.0
0015784,800.0,600.0,34,382.0,123.0,443.0,212.0
0015784,800.0,600.0,7,317.0,404.0,354.0,443.0
0015784,800.0,600.0,11,207.0,383.0,241.0,423.0
0015784,800.0,600.0,7,474.0,138.0,506.0,175.0
0015785,800.0,600.0,32,354.0,190.0,391.0,252.0
0015785,800.0,600.0,6,238.0,148.0,281.0,190.0
0015786,800.0,600.0,12,532.0,170.0,575.0,216.0
0015787,800.0,600.0,34,361.0,301.0,423.0,386.0
0015787,800.0,600.0,34,205.0,477.0,275.0,557.0
0015787,800.0,600.0,7,269.0,188.0,304.0,223.0
0015787,800.0,600.0,12,225.0,233.0,262.0,262.0
0015787,800.0,600.0,7,759.0,216.0,787.0,252.0
0015788,800.0,600.0,8,431.0,10.0,475.0,40.0
0015788,800.0,600.0,8,537.0,63.0,578.0,95.0
0015788,800.0,600.0,12,479.0,101.0,533.0,134.0
0015788,800.0,600.0,12,512.0,119.0,548.0,156.0
0015788,800.0,600.0,5,428.0,163.0,486.0,221.0
0015788,800.0,600.0,7,638.0,466.0,670.0,507.0
0015790,800.0,600.0,32,321.0,177.0,375.0,213.0
0015790,800.0,600.0,32,119.0,375.0,175.0,415.0
0015790,800.0,600.0,32,330.0,427.0,383.0,463.0
0015790,800.0,600.0,32,136.0,518.0,189.0,559.0
0015790,800.0,600.0,32,220.0,477.0,254.0,524.0
0015790,800.0,600.0,32,255.0,508.0,307.0,546.0
0015790,800.0,600.0,32,123.0,576.0,170.0,598.0
0015791,800.0,600.0,8,207.0,186.0,235.0,217.0
0015791,800.0,600.0,12,500.0,309.0,545.0,347.0
0015796,800.0,600.0,13,276.0,6.0,332.0,58.0
0015796,800.0,600.0,13,384.0,184.0,453.0,247.0
0015796,800.0,600.0,13,344.0,246.0,406.0,324.0
0015796,800.0,600.0,6,451.0,204.0,496.0,250.0
0015796,800.0,600.0,6,187.0,135.0,233.0,188.0
0015796,800.0,600.0,6,367.0,79.0,418.0,127.0
0015796,800.0,600.0,6,292.0,50.0,352.0,96.0
0015796,800.0,600.0,8,220.0,104.0,252.0,138.0
0015796,800.0,600.0,7,369.0,135.0,409.0,183.0
0015798,800.0,600.0,7,329.0,99.0,364.0,135.0
0015798,800.0,600.0,8,245.0,81.0,279.0,109.0
0015798,800.0,600.0,8,312.0,70.0,342.0,91.0
0015798,800.0,600.0,8,341.0,59.0,369.0,90.0
0015798,800.0,600.0,6,394.0,175.0,437.0,213.0
0015798,800.0,600.0,12,389.0,254.0,425.0,289.0
0015798,800.0,600.0,12,500.0,189.0,549.0,237.0
0015798,800.0,600.0,8,451.0,47.0,478.0,74.0
0015799,800.0,600.0,7,451.0,35.0,490.0,69.0
0015799,800.0,600.0,7,256.0,116.0,290.0,150.0
0015799,800.0,600.0,7,391.0,180.0,431.0,212.0
0015799,800.0,600.0,7,427.0,157.0,462.0,189.0
0015799,800.0,600.0,7,229.0,252.0,260.0,294.0
0015799,800.0,600.0,6,525.0,325.0,565.0,361.0
0015800,800.0,600.0,24,324.0,3.0,381.0,45.0
0015800,800.0,600.0,32,175.0,135.0,221.0,186.0
0015800,800.0,600.0,32,185.0,182.0,237.0,223.0
0015800,800.0,600.0,32,231.0,250.0,290.0,285.0
0015800,800.0,600.0,32,188.0,273.0,246.0,320.0
0015800,800.0,600.0,32,244.0,281.0,283.0,337.0
0015800,800.0,600.0,32,315.0,281.0,359.0,331.0
0015800,800.0,600.0,32,111.0,373.0,158.0,413.0
0015800,800.0,600.0,32,264.0,414.0,307.0,469.0
0015800,800.0,600.0,32,459.0,495.0,512.0,541.0
0015800,800.0,600.0,32,499.0,314.0,550.0,357.0
0015800,800.0,600.0,32,701.0,373.0,743.0,416.0
0015800,800.0,600.0,32,637.0,246.0,682.0,288.0
0015800,800.0,600.0,32,756.0,169.0,791.0,213.0
0015801,800.0,600.0,7,115.0,233.0,144.0,267.0
0015801,800.0,600.0,12,215.0,68.0,252.0,114.0
0015801,800.0,600.0,7,312.0,41.0,349.0,73.0
0015801,800.0,600.0,7,460.0,97.0,494.0,133.0
0015801,800.0,600.0,12,445.0,74.0,487.0,108.0
0015801,800.0,600.0,7,576.0,202.0,608.0,238.0
0015804,800.0,600.0,13,374.0,269.0,434.0,330.0
0015804,800.0,600.0,13,427.0,76.0,487.0,135.0
0015804,800.0,600.0,13,277.0,82.0,334.0,121.0
0015804,800.0,600.0,8,300.0,48.0,331.0,80.0
0015804,800.0,600.0,8,419.0,41.0,457.0,77.0
0015804,800.0,600.0,8,158.0,132.0,188.0,164.0
0015804,800.0,600.0,5,278.0,107.0,327.0,155.0
0015804,800.0,600.0,5,349.0,112.0,390.0,168.0
0015804,800.0,600.0,5,380.0,132.0,433.0,186.0
0015804,800.0,600.0,5,345.0,162.0,405.0,221.0
0015804,800.0,600.0,5,305.0,164.0,358.0,216.0
0015804,800.0,600.0,5,186.0,229.0,247.0,278.0
0015804,800.0,600.0,5,250.0,224.0,304.0,281.0
0015804,800.0,600.0,8,451.0,129.0,481.0,164.0
0015804,800.0,600.0,5,476.0,139.0,529.0,192.0
0015804,800.0,600.0,8,415.0,125.0,451.0,162.0
0015804,800.0,600.0,8,307.0,134.0,337.0,168.0
0015804,800.0,600.0,12,475.0,112.0,514.0,146.0
0015804,800.0,600.0,12,321.0,222.0,355.0,274.0
0015804,800.0,600.0,8,329.0,539.0,359.0,570.0
0015804,800.0,600.0,8,581.0,482.0,614.0,521.0
0015804,800.0,600.0,6,591.0,406.0,638.0,461.0
0015804,800.0,600.0,24,723.0,448.0,769.0,503.0
0015805,800.0,600.0,32,138.0,73.0,188.0,119.0
0015805,800.0,600.0,32,188.0,219.0,235.0,268.0
0015805,800.0,600.0,32,534.0,313.0,585.0,363.0
0015805,800.0,600.0,32,153.0,372.0,205.0,417.0
0015805,800.0,600.0,32,740.0,154.0,777.0,205.0
0015805,800.0,600.0,8,232.0,90.0,263.0,119.0
0015805,800.0,600.0,8,364.0,12.0,395.0,47.0
0015805,800.0,600.0,8,392.0,16.0,418.0,51.0
0015805,800.0,600.0,8,406.0,87.0,444.0,121.0
0015805,800.0,600.0,8,422.0,144.0,456.0,177.0
0015805,800.0,600.0,8,81.0,289.0,106.0,321.0
0015805,800.0,600.0,8,159.0,293.0,186.0,326.0
0015805,800.0,600.0,8,209.0,459.0,240.0,492.0
0015805,800.0,600.0,8,508.0,500.0,540.0,534.0
0015805,800.0,600.0,8,654.0,511.0,684.0,547.0
0015805,800.0,600.0,8,579.0,381.0,609.0,413.0
0015807,800.0,600.0,11,338.0,147.0,367.0,186.0
0015807,800.0,600.0,11,401.0,123.0,429.0,160.0
0015807,800.0,600.0,11,419.0,132.0,459.0,156.0
0015807,800.0,600.0,11,446.0,274.0,477.0,312.0
0015807,800.0,600.0,8,192.0,512.0,223.0,542.0
0015807,800.0,600.0,8,628.0,489.0,650.0,526.0
0015809,800.0,600.0,8,104.0,128.0,140.0,162.0
0015809,800.0,600.0,8,212.0,172.0,240.0,201.0
0015809,800.0,600.0,8,149.0,245.0,180.0,275.0
0015809,800.0,600.0,8,391.0,356.0,419.0,391.0
0015809,800.0,600.0,8,216.0,375.0,250.0,401.0
0015809,800.0,600.0,8,403.0,510.0,432.0,530.0
0015809,800.0,600.0,8,382.0,524.0,426.0,556.0
0015809,800.0,600.0,8,513.0,135.0,547.0,160.0
0015809,800.0,600.0,32,242.0,25.0,290.0,71.0
0015809,800.0,600.0,32,304.0,30.0,350.0,81.0
0015809,800.0,600.0,32,568.0,140.0,617.0,183.0
0015809,800.0,600.0,32,503.0,153.0,545.0,211.0
0015809,800.0,600.0,32,628.0,198.0,664.0,252.0
0015809,800.0,600.0,32,588.0,260.0,634.0,308.0
0015809,800.0,600.0,32,697.0,300.0,745.0,333.0
0015809,800.0,600.0,32,727.0,352.0,767.0,389.0
0015809,800.0,600.0,32,133.0,291.0,174.0,352.0
0015809,800.0,600.0,32,255.0,249.0,305.0,288.0
0015809,800.0,600.0,32,236.0,271.0,296.0,311.0
0015809,800.0,600.0,32,216.0,320.0,258.0,366.0
0015809,800.0,600.0,32,166.0,411.0,222.0,454.0
0015809,800.0,600.0,32,279.0,392.0,324.0,450.0
0015809,800.0,600.0,32,292.0,349.0,344.0,389.0
0015809,800.0,600.0,32,243.0,359.0,299.0,402.0
0015809,800.0,600.0,32,344.0,386.0,392.0,434.0
0015809,800.0,600.0,32,376.0,214.0,419.0,266.0
0015809,800.0,600.0,32,410.0,214.0,455.0,264.0
0015809,800.0,600.0,32,328.0,264.0,378.0,320.0
0015809,800.0,600.0,32,330.0,307.0,377.0,359.0
0015809,800.0,600.0,32,367.0,319.0,418.0,357.0
0015809,800.0,600.0,32,379.0,298.0,433.0,334.0
0015809,800.0,600.0,32,429.0,255.0,463.0,308.0
0015809,800.0,600.0,32,455.0,268.0,500.0,318.0
0015809,800.0,600.0,32,425.0,299.0,479.0,338.0
0015809,800.0,600.0,32,417.0,356.0,462.0,401.0
0015809,800.0,600.0,32,396.0,454.0,449.0,501.0
0015809,800.0,600.0,32,567.0,432.0,614.0,475.0
0015809,800.0,600.0,32,551.0,500.0,603.0,538.0
0015810,800.0,600.0,32,133.0,65.0,182.0,103.0
0015810,800.0,600.0,32,213.0,134.0,270.0,185.0
0015810,800.0,600.0,32,242.0,183.0,284.0,225.0
0015810,800.0,600.0,32,256.0,220.0,298.0,268.0
0015810,800.0,600.0,32,307.0,207.0,355.0,267.0
0015810,800.0,600.0,32,232.0,258.0,270.0,308.0
0015810,800.0,600.0,32,103.0,209.0,141.0,264.0
0015810,800.0,600.0,32,148.0,249.0,186.0,298.0
0015810,800.0,600.0,32,57.0,304.0,104.0,361.0
0015810,800.0,600.0,32,355.0,272.0,406.0,316.0
0015810,800.0,600.0,32,565.0,108.0,619.0,145.0
0015810,800.0,600.0,32,536.0,233.0,571.0,280.0
0015810,800.0,600.0,32,470.0,228.0,510.0,278.0
0015810,800.0,600.0,32,439.0,240.0,488.0,295.0
0015810,800.0,600.0,32,563.0,281.0,601.0,334.0
0015810,800.0,600.0,32,639.0,307.0,684.0,345.0
0015810,800.0,600.0,32,719.0,370.0,755.0,413.0
0015810,800.0,600.0,32,767.0,380.0,796.0,426.0
0015810,800.0,600.0,32,526.0,357.0,565.0,407.0
0015810,800.0,600.0,32,488.0,334.0,524.0,401.0
0015810,800.0,600.0,32,330.0,351.0,383.0,393.0
0015810,800.0,600.0,32,219.0,392.0,266.0,432.0
0015810,800.0,600.0,32,293.0,399.0,348.0,440.0
0015810,800.0,600.0,32,341.0,403.0,388.0,442.0
0015810,800.0,600.0,32,338.0,437.0,393.0,481.0
0015810,800.0,600.0,32,401.0,435.0,451.0,480.0
0015810,800.0,600.0,32,317.0,480.0,357.0,533.0
0015810,800.0,600.0,32,605.0,538.0,642.0,585.0
0015810,800.0,600.0,8,108.0,307.0,133.0,338.0
0015810,800.0,600.0,8,380.0,377.0,403.0,407.0
0015810,800.0,600.0,8,262.0,519.0,294.0,548.0
0015810,800.0,600.0,8,516.0,49.0,539.0,79.0
0015811,800.0,600.0,34,338.0,257.0,427.0,312.0
0015811,800.0,600.0,7,336.0,37.0,369.0,65.0
0015811,800.0,600.0,7,399.0,71.0,437.0,105.0
0015811,800.0,600.0,7,396.0,96.0,424.0,122.0
0015811,800.0,600.0,7,370.0,98.0,401.0,120.0
0015811,800.0,600.0,7,377.0,110.0,413.0,140.0
0015811,800.0,600.0,7,376.0,135.0,408.0,164.0
0015811,800.0,600.0,7,380.0,158.0,419.0,196.0
0015811,800.0,600.0,7,323.0,81.0,357.0,115.0
0015811,800.0,600.0,7,336.0,99.0,369.0,136.0
0015811,800.0,600.0,7,254.0,77.0,294.0,97.0
0015811,800.0,600.0,7,259.0,114.0,293.0,154.0
0015811,800.0,600.0,7,266.0,98.0,307.0,136.0
0015811,800.0,600.0,7,301.0,104.0,340.0,146.0
0015811,800.0,600.0,7,300.0,147.0,339.0,186.0
0015811,800.0,600.0,7,329.0,157.0,366.0,196.0
0015811,800.0,600.0,7,321.0,181.0,350.0,214.0
0015811,800.0,600.0,7,301.0,206.0,346.0,251.0
0015811,800.0,600.0,7,270.0,159.0,303.0,196.0
0015811,800.0,600.0,7,286.0,177.0,317.0,214.0
0015811,800.0,600.0,7,252.0,191.0,289.0,221.0
0015811,800.0,600.0,7,233.0,191.0,256.0,230.0
0015811,800.0,600.0,6,227.0,71.0,254.0,111.0
0015811,800.0,600.0,6,228.0,146.0,283.0,185.0
0015811,800.0,600.0,6,239.0,259.0,290.0,310.0
0015811,800.0,600.0,7,101.0,134.0,137.0,170.0
0015811,800.0,600.0,7,157.0,147.0,189.0,188.0
0015811,800.0,600.0,7,166.0,172.0,209.0,207.0
0015811,800.0,600.0,7,214.0,150.0,238.0,182.0
0015811,800.0,600.0,7,201.0,176.0,242.0,205.0
0015811,800.0,600.0,7,197.0,193.0,236.0,221.0
0015811,800.0,600.0,7,203.0,210.0,233.0,245.0
0015811,800.0,600.0,7,218.0,228.0,254.0,263.0
0015811,800.0,600.0,12,254.0,213.0,284.0,243.0
0015811,800.0,600.0,7,81.0,206.0,110.0,246.0
0015811,800.0,600.0,7,115.0,236.0,146.0,259.0
0015811,800.0,600.0,7,149.0,230.0,179.0,254.0
0015811,800.0,600.0,7,147.0,242.0,173.0,266.0
0015811,800.0,600.0,7,165.0,250.0,202.0,288.0
0015811,800.0,600.0,7,203.0,271.0,230.0,307.0
0015811,800.0,600.0,7,236.0,293.0,261.0,322.0
0015811,800.0,600.0,7,246.0,311.0,279.0,342.0
0015811,800.0,600.0,7,200.0,295.0,228.0,329.0
0015811,800.0,600.0,7,179.0,314.0,212.0,344.0
0015811,800.0,600.0,7,223.0,352.0,259.0,380.0
0015811,800.0,600.0,7,251.0,360.0,283.0,394.0
0015811,800.0,600.0,8,214.0,320.0,236.0,350.0
0015811,800.0,600.0,12,51.0,335.0,81.0,361.0
0015811,800.0,600.0,7,93.0,281.0,121.0,320.0
0015811,800.0,600.0,7,148.0,281.0,171.0,317.0
0015811,800.0,600.0,7,283.0,404.0,312.0,442.0
0015811,800.0,600.0,7,225.0,386.0,255.0,423.0
0015811,800.0,600.0,7,194.0,353.0,220.0,386.0
0015811,800.0,600.0,7,169.0,357.0,200.0,396.0
0015811,800.0,600.0,7,164.0,387.0,200.0,430.0
0015811,800.0,600.0,7,128.0,400.0,156.0,431.0
0015811,800.0,600.0,7,111.0,423.0,143.0,451.0
0015811,800.0,600.0,7,177.0,426.0,212.0,463.0
0015811,800.0,600.0,7,228.0,431.0,264.0,457.0
0015811,800.0,600.0,6,240.0,446.0,280.0,498.0
0015811,800.0,600.0,16,242.0,490.0,284.0,525.0
0015811,800.0,600.0,7,193.0,511.0,224.0,546.0
0015811,800.0,600.0,7,259.0,514.0,295.0,547.0
0015811,800.0,600.0,7,264.0,541.0,305.0,587.0
0015811,800.0,600.0,7,295.0,543.0,322.0,572.0
0015811,800.0,600.0,6,292.0,492.0,350.0,537.0
0015811,800.0,600.0,6,475.0,527.0,518.0,569.0
0015811,800.0,600.0,7,406.0,452.0,445.0,496.0
0015811,800.0,600.0,7,380.0,500.0,422.0,527.0
0015811,800.0,600.0,7,363.0,458.0,408.0,498.0
0015811,800.0,600.0,7,433.0,569.0,466.0,598.0
0015811,800.0,600.0,7,460.0,547.0,491.0,579.0
0015811,800.0,600.0,7,484.0,572.0,525.0,597.0
0015811,800.0,600.0,8,525.0,551.0,550.0,584.0
0015811,800.0,600.0,7,632.0,442.0,666.0,487.0
0015811,800.0,600.0,7,639.0,307.0,674.0,343.0
0015811,800.0,600.0,8,551.0,295.0,577.0,330.0
0015811,800.0,600.0,7,643.0,172.0,678.0,206.0
0015811,800.0,600.0,7,586.0,147.0,621.0,182.0
0015811,800.0,600.0,7,576.0,166.0,607.0,194.0
0015811,800.0,600.0,7,559.0,137.0,583.0,173.0
0015811,800.0,600.0,6,751.0,443.0,784.0,484.0
0015814,800.0,600.0,13,329.0,45.0,392.0,112.0
0015814,800.0,600.0,8,434.0,75.0,461.0,115.0
0015814,800.0,600.0,8,460.0,85.0,492.0,134.0
0015817,800.0,600.0,34,334.0,158.0,408.0,244.0
0015817,800.0,600.0,7,302.0,158.0,341.0,196.0
0015817,800.0,600.0,8,210.0,148.0,240.0,172.0
0015817,800.0,600.0,8,316.0,129.0,343.0,159.0
0015817,800.0,600.0,8,356.0,77.0,387.0,109.0
0015817,800.0,600.0,8,526.0,509.0,557.0,544.0
0015817,800.0,600.0,8,507.0,174.0,538.0,194.0
0015818,800.0,600.0,32,192.0,183.0,234.0,236.0
0015818,800.0,600.0,32,248.0,130.0,293.0,182.0
0015818,800.0,600.0,32,287.0,211.0,333.0,260.0
0015818,800.0,600.0,32,418.0,146.0,472.0,186.0
0015818,800.0,600.0,32,50.0,325.0,94.0,371.0
0015818,800.0,600.0,32,153.0,343.0,199.0,389.0
0015818,800.0,600.0,32,365.0,335.0,432.0,409.0
0015818,800.0,600.0,32,582.0,576.0,631.0,599.0
0015818,800.0,600.0,8,600.0,420.0,633.0,457.0
0015818,800.0,600.0,8,358.0,128.0,398.0,158.0
0015818,800.0,600.0,8,461.0,82.0,488.0,116.0
0015818,800.0,600.0,8,408.0,39.0,444.0,65.0
0015819,800.0,600.0,11,229.0,213.0,264.0,241.0
0015819,800.0,600.0,11,314.0,165.0,348.0,199.0
0015819,800.0,600.0,11,380.0,142.0,411.0,175.0
0015819,800.0,600.0,11,321.0,104.0,349.0,137.0
0015819,800.0,600.0,11,491.0,188.0,528.0,215.0
0015819,800.0,600.0,11,419.0,377.0,454.0,416.0
0015822,800.0,600.0,32,142.0,168.0,192.0,215.0
0015822,800.0,600.0,32,367.0,142.0,410.0,197.0
0015822,800.0,600.0,32,492.0,133.0,540.0,177.0
0015822,800.0,600.0,32,600.0,0.0,645.0,27.0
0015822,800.0,600.0,32,334.0,348.0,388.0,392.0
0015822,800.0,600.0,32,455.0,517.0,490.0,565.0
0015822,800.0,600.0,32,308.0,533.0,362.0,568.0
0015822,800.0,600.0,32,218.0,513.0,264.0,565.0
0015823,800.0,600.0,32,150.0,237.0,202.0,283.0
0015823,800.0,600.0,32,492.0,160.0,537.0,205.0
0015823,800.0,600.0,32,395.0,295.0,449.0,338.0
0015823,800.0,600.0,32,298.0,363.0,338.0,417.0
0015823,800.0,600.0,32,254.0,423.0,293.0,474.0
0015823,800.0,600.0,32,347.0,440.0,389.0,494.0
0015823,800.0,600.0,32,391.0,448.0,432.0,501.0
0015823,800.0,600.0,32,419.0,430.0,457.0,478.0
0015823,800.0,600.0,32,689.0,525.0,730.0,563.0
0015823,800.0,600.0,13,177.0,324.0,239.0,381.0
0015824,800.0,600.0,12,206.0,69.0,241.0,109.0
0015824,800.0,600.0,7,348.0,156.0,383.0,193.0
0015824,800.0,600.0,7,349.0,63.0,397.0,111.0
0015824,800.0,600.0,6,347.0,290.0,383.0,340.0
0015824,800.0,600.0,6,326.0,352.0,374.0,396.0
0015824,800.0,600.0,7,215.0,506.0,258.0,546.0
0015824,800.0,600.0,7,749.0,455.0,774.0,495.0
0015826,800.0,600.0,32,273.0,70.0,329.0,121.0
0015826,800.0,600.0,32,204.0,170.0,249.0,221.0
0015826,800.0,600.0,32,292.0,277.0,341.0,325.0
0015826,800.0,600.0,32,401.0,216.0,441.0,275.0
0015826,800.0,600.0,32,564.0,271.0,608.0,315.0
0015826,800.0,600.0,32,658.0,369.0,699.0,419.0
0015826,800.0,600.0,32,415.0,438.0,472.0,477.0
0015826,800.0,600.0,32,411.0,477.0,465.0,523.0
0015826,800.0,600.0,32,404.0,522.0,457.0,561.0
0015826,800.0,600.0,32,412.0,561.0,465.0,596.0
0015826,800.0,600.0,31,246.0,439.0,297.0,484.0
0015826,800.0,600.0,8,171.0,129.0,201.0,160.0
0015826,800.0,600.0,8,255.0,232.0,275.0,263.0
0015826,800.0,600.0,8,518.0,530.0,546.0,555.0
0015826,800.0,600.0,8,625.0,559.0,655.0,587.0
0015828,800.0,600.0,7,324.0,33.0,361.0,75.0
0015828,800.0,600.0,12,307.0,122.0,348.0,159.0
0015828,800.0,600.0,12,416.0,89.0,455.0,128.0
0015828,800.0,600.0,7,483.0,59.0,533.0,99.0
0015828,800.0,600.0,8,317.0,245.0,348.0,273.0
0015828,800.0,600.0,8,206.0,332.0,246.0,372.0
0015830,800.0,600.0,6,565.0,177.0,601.0,217.0
0015831,800.0,600.0,31,314.0,181.0,364.0,237.0
0015831,800.0,600.0,32,315.0,111.0,352.0,154.0
0015831,800.0,600.0,32,220.0,99.0,263.0,145.0
0015831,800.0,600.0,32,205.0,151.0,249.0,201.0
0015831,800.0,600.0,32,383.0,226.0,419.0,279.0
0015831,800.0,600.0,32,412.0,291.0,449.0,334.0
0015831,800.0,600.0,32,205.0,355.0,249.0,392.0
0015831,800.0,600.0,32,389.0,375.0,428.0,423.0
0015831,800.0,600.0,32,367.0,415.0,409.0,466.0
0015831,800.0,600.0,32,314.0,565.0,355.0,599.0
0015831,800.0,600.0,32,516.0,456.0,573.0,493.0
0015831,800.0,600.0,32,562.0,532.0,612.0,568.0
0015831,800.0,600.0,32,727.0,112.0,760.0,152.0
0015831,800.0,600.0,13,330.0,84.0,379.0,133.0
0015831,800.0,600.0,13,199.0,263.0,253.0,331.0
0015831,800.0,600.0,5,295.0,62.0,346.0,105.0
0015831,800.0,600.0,5,268.0,267.0,315.0,315.0
0015831,800.0,600.0,13,215.0,473.0,276.0,541.0
0015832,800.0,600.0,31,147.0,450.0,202.0,497.0
0015832,800.0,600.0,8,171.0,159.0,199.0,185.0
0015832,800.0,600.0,8,318.0,108.0,346.0,139.0
0015832,800.0,600.0,8,330.0,87.0,361.0,113.0
0015832,800.0,600.0,8,398.0,122.0,423.0,158.0
0015832,800.0,600.0,8,423.0,112.0,455.0,138.0
0015832,800.0,600.0,8,333.0,152.0,367.0,182.0
0015832,800.0,600.0,8,341.0,177.0,367.0,209.0
0015832,800.0,600.0,8,433.0,186.0,460.0,218.0
0015832,800.0,600.0,6,284.0,237.0,322.0,275.0
0015832,800.0,600.0,12,221.0,464.0,258.0,499.0
0015832,800.0,600.0,8,257.0,468.0,284.0,498.0
0015832,800.0,600.0,8,211.0,513.0,230.0,544.0
0015832,800.0,600.0,8,123.0,553.0,157.0,575.0
0015832,800.0,600.0,8,618.0,512.0,647.0,542.0
0015832,800.0,600.0,8,492.0,470.0,514.0,502.0
0015832,800.0,600.0,6,578.0,455.0,618.0,507.0
0015835,800.0,600.0,32,222.0,521.0,261.0,568.0
0015836,800.0,600.0,5,113.0,230.0,164.0,272.0
0015836,800.0,600.0,32,111.0,173.0,153.0,219.0
0015836,800.0,600.0,32,205.0,206.0,260.0,255.0
0015836,800.0,600.0,32,246.0,241.0,290.0,285.0
0015836,800.0,600.0,32,151.0,344.0,204.0,388.0
0015836,800.0,600.0,32,208.0,332.0,249.0,389.0
0015836,800.0,600.0,32,305.0,274.0,350.0,321.0
0015836,800.0,600.0,32,312.0,316.0,358.0,372.0
0015836,800.0,600.0,32,276.0,390.0,327.0,439.0
0015836,800.0,600.0,32,379.0,280.0,427.0,315.0
0015836,800.0,600.0,32,381.0,310.0,425.0,364.0
0015836,800.0,600.0,32,386.0,365.0,438.0,407.0
0015836,800.0,600.0,32,419.0,343.0,466.0,400.0
0015836,800.0,600.0,32,449.0,315.0,490.0,363.0
0015836,800.0,600.0,32,438.0,256.0,487.0,302.0
0015836,800.0,600.0,32,507.0,259.0,560.0,308.0
0015836,800.0,600.0,32,594.0,219.0,631.0,274.0
0015836,800.0,600.0,32,680.0,195.0,730.0,233.0
0015836,800.0,600.0,32,597.0,313.0,645.0,352.0
0015836,800.0,600.0,32,754.0,348.0,782.0,391.0
0015836,800.0,600.0,32,692.0,380.0,739.0,419.0
0015836,800.0,600.0,32,731.0,407.0,770.0,451.0
0015836,800.0,600.0,32,409.0,419.0,450.0,467.0
0015836,800.0,600.0,32,406.0,519.0,459.0,549.0
0015836,800.0,600.0,32,448.0,551.0,487.0,598.0
0015836,800.0,600.0,5,400.0,478.0,440.0,522.0
0015837,800.0,600.0,7,212.0,110.0,253.0,151.0
0015837,800.0,600.0,7,349.0,127.0,389.0,183.0
0015837,800.0,600.0,7,347.0,57.0,388.0,91.0
0015837,800.0,600.0,7,362.0,68.0,402.0,113.0
0015837,800.0,600.0,7,398.0,37.0,438.0,66.0
0015837,800.0,600.0,7,479.0,42.0,516.0,82.0
0015837,800.0,600.0,7,540.0,22.0,573.0,75.0
0015837,800.0,600.0,7,516.0,107.0,560.0,154.0
0015837,800.0,600.0,6,456.0,208.0,507.0,264.0
0015838,800.0,600.0,11,389.0,87.0,423.0,122.0
0015838,800.0,600.0,11,427.0,84.0,465.0,118.0
0015839,800.0,600.0,7,260.0,203.0,290.0,241.0
0015839,800.0,600.0,8,221.0,190.0,250.0,220.0
0015839,800.0,600.0,11,304.0,312.0,340.0,340.0
0015839,800.0,600.0,6,271.0,281.0,318.0,329.0
0015839,800.0,600.0,8,364.0,541.0,395.0,563.0
0015840,800.0,600.0,32,28.0,190.0,70.0,232.0
0015840,800.0,600.0,32,202.0,207.0,253.0,256.0
0015840,800.0,600.0,32,311.0,195.0,371.0,241.0
0015840,800.0,600.0,32,380.0,369.0,434.0,410.0
0015840,800.0,600.0,31,157.0,451.0,208.0,497.0
0015840,800.0,600.0,8,391.0,195.0,423.0,229.0
0015841,800.0,600.0,32,222.0,54.0,271.0,90.0
0015841,800.0,600.0,32,506.0,141.0,556.0,182.0
0015841,800.0,600.0,32,401.0,116.0,449.0,156.0
0015841,800.0,600.0,32,267.0,137.0,310.0,179.0
0015841,800.0,600.0,32,244.0,165.0,279.0,215.0
0015841,800.0,600.0,32,280.0,169.0,327.0,205.0
0015841,800.0,600.0,32,327.0,129.0,364.0,180.0
0015841,800.0,600.0,32,341.0,162.0,379.0,217.0
0015841,800.0,600.0,32,367.0,139.0,419.0,179.0
0015841,800.0,600.0,32,376.0,174.0,415.0,227.0
0015841,800.0,600.0,32,316.0,183.0,354.0,230.0
0015841,800.0,600.0,32,281.0,199.0,326.0,238.0
0015841,800.0,600.0,32,246.0,216.0,297.0,254.0
0015841,800.0,600.0,32,267.0,232.0,318.0,272.0
0015841,800.0,600.0,32,265.0,262.0,311.0,298.0
0015841,800.0,600.0,32,68.0,396.0,117.0,435.0
0015841,800.0,600.0,32,130.0,332.0,173.0,382.0
0015841,800.0,600.0,32,231.0,297.0,269.0,349.0
0015841,800.0,600.0,32,298.0,284.0,339.0,339.0
0015841,800.0,600.0,32,346.0,269.0,387.0,328.0
0015841,800.0,600.0,32,364.0,312.0,428.0,356.0
0015841,800.0,600.0,32,405.0,342.0,454.0,399.0
0015841,800.0,600.0,32,465.0,360.0,508.0,419.0
0015841,800.0,600.0,32,185.0,494.0,237.0,531.0
0015841,800.0,600.0,32,216.0,455.0,270.0,489.0
0015841,800.0,600.0,32,238.0,409.0,269.0,457.0
0015841,800.0,600.0,32,273.0,373.0,317.0,415.0
0015841,800.0,600.0,32,309.0,387.0,358.0,423.0
0015841,800.0,600.0,32,320.0,417.0,368.0,477.0
0015841,800.0,600.0,32,369.0,387.0,414.0,444.0
